nodes;RANDOM_MAX;iterations;total_time;average_time;average_time_insert;average_time_search;average_time_delete;total_time_insert;total_time_search;total_time_delete;Olog(n)
710000;1000000;10;12132.099000;1213.209900;645.048700;566.533600;566.533600;6450.487000;5665.336000;16.276000;5.851258
715000;1000000;10;12447.115000;1244.711500;663.781600;579.272300;579.272300;6637.816000;5792.723000;16.576000;5.854306
720000;1000000;10;12747.647000;1274.764700;678.168500;594.903400;594.903400;6781.685000;5949.034000;16.928000;5.857333
725000;1000000;10;13510.775000;1351.077500;720.703300;628.624000;628.624000;7207.033000;6286.240000;17.502000;5.860338
730000;1000000;10;13061.922000;1306.192200;689.443000;614.935100;614.935100;6894.430000;6149.351000;18.141000;5.863323
735000;1000000;10;13249.824000;1324.982400;706.568000;616.654400;616.654400;7065.680000;6166.544000;17.600000;5.866287
740000;1000000;10;12950.112000;1295.011200;700.770800;592.556500;592.556500;7007.708000;5925.565000;16.839000;5.869232
745000;1000000;10;13102.163000;1310.216300;690.247100;618.263100;618.263100;6902.471000;6182.631000;17.061000;5.872156
750000;1000000;10;13973.334000;1397.333400;744.992600;650.429400;650.429400;7449.926000;6504.294000;19.114000;5.875061
755000;1000000;10;13393.296000;1339.329600;714.847200;622.694900;622.694900;7148.472000;6226.949000;17.875000;5.877947
760000;1000000;10;13203.574000;1320.357400;702.225300;616.330900;616.330900;7022.253000;6163.309000;18.012000;5.880814
765000;1000000;10;13421.322000;1342.132200;716.181200;624.163000;624.163000;7161.812000;6241.630000;17.880000;5.883661
770000;1000000;10;14860.602000;1486.060200;784.860400;699.269400;699.269400;7848.604000;6992.694000;19.304000;5.886491
775000;1000000;10;16000.622000;1600.062200;853.547700;744.371000;744.371000;8535.477000;7443.710000;21.435000;5.889302
780000;1000000;10;14488.666000;1448.866600;762.059200;684.947100;684.947100;7620.592000;6849.471000;18.603000;5.892095
785000;1000000;10;14282.977000;1428.297700;768.304700;658.112900;658.112900;7683.047000;6581.129000;18.801000;5.894870
790000;1000000;10;14318.944000;1431.894400;770.472000;659.551800;659.551800;7704.720000;6595.518000;18.706000;5.897627
795000;1000000;10;14533.845000;1453.384500;771.733300;679.815300;679.815300;7717.333000;6798.153000;18.359000;5.900367
800000;1000000;10;15254.922000;1525.492200;805.733900;717.823500;717.823500;8057.339000;7178.235000;19.348000;5.903090
805000;1000000;10;15056.420000;1505.642000;799.049500;704.695300;704.695300;7990.495000;7046.953000;18.972000;5.905796
810000;1000000;10;14943.028000;1494.302800;784.733200;707.653300;707.653300;7847.332000;7076.533000;19.163000;5.908485
815000;1000000;10;14825.995000;1482.599500;792.312700;688.425600;688.425600;7923.127000;6884.256000;18.612000;5.911158
820000;1000000;10;14232.378000;1423.237800;754.406800;666.901100;666.901100;7544.068000;6669.011000;19.299000;5.913814
825000;1000000;10;15115.261000;1511.526100;799.521000;710.044400;710.044400;7995.210000;7100.444000;19.607000;5.916454
830000;1000000;10;14263.775000;1426.377500;763.115500;661.417900;661.417900;7631.155000;6614.179000;18.441000;5.919078
835000;1000000;10;14373.444000;1437.344400;757.121600;678.398600;678.398600;7571.216000;6783.986000;18.242000;5.921687
840000;1000000;10;14838.966000;1483.896600;783.831200;698.163100;698.163100;7838.312000;6981.631000;19.023000;5.924279
845000;1000000;10;14420.715000;1442.071500;766.058300;674.046500;674.046500;7660.583000;6740.465000;19.667000;5.926857
850000;1000000;10;14505.770000;1450.577000;766.823200;681.911300;681.911300;7668.232000;6819.113000;18.425000;5.929419
855000;1000000;10;14554.024000;1455.402400;773.206700;680.321000;680.321000;7732.067000;6803.210000;18.747000;5.931966
860000;1000000;10;14436.453000;1443.645300;763.010700;678.745300;678.745300;7630.107000;6787.453000;18.893000;5.934498
865000;1000000;10;14575.187000;1457.518700;769.446900;686.113500;686.113500;7694.469000;6861.135000;19.583000;5.937016
870000;1000000;10;14577.231000;1457.723100;769.598000;686.196100;686.196100;7695.980000;6861.961000;19.290000;5.939519
875000;1000000;10;15082.974000;1508.297400;799.985500;706.375900;706.375900;7999.855000;7063.759000;19.360000;5.942008
880000;1000000;10;15290.934000;1529.093400;802.418700;724.658300;724.658300;8024.187000;7246.583000;20.164000;5.944483
885000;1000000;10;15152.656000;1515.265600;801.571100;711.739400;711.739400;8015.711000;7117.394000;19.551000;5.946943
