nodes;RANDOM_MAX;iterations;total_time;average_time;average_time_insert;average_time_search;average_time_delete;total_time_insert;total_time_search;total_time_delete;Olog(n);type
180000;1000000;10;1937.199000;193.719900;107.554400;85.776400;85.776400;1075.544000;857.764000;3.891000;5.255272;random
185000;1000000;10;2075.267000;207.526700;116.959100;90.141900;90.141900;1169.591000;901.419000;4.257000;5.267172;random
190000;1000000;10;2049.900000;204.990000;113.933400;90.605500;90.605500;1139.334000;906.055000;4.511000;5.278754;random
195000;1000000;10;2232.193000;223.219300;123.037000;99.715500;99.715500;1230.370000;997.155000;4.668000;5.290035;random
200000;1000000;10;2208.480000;220.848000;122.315600;98.066200;98.066200;1223.156000;980.662000;4.662000;5.301030;random
205000;1000000;10;2366.065000;236.606500;128.785700;107.330000;107.330000;1287.857000;1073.300000;4.908000;5.311754;random
210000;1000000;10;2428.696000;242.869600;133.318600;109.033200;109.033200;1333.186000;1090.332000;5.178000;5.322219;random
215000;1000000;10;2519.332000;251.933200;140.191300;111.253300;111.253300;1401.913000;1112.533000;4.886000;5.332438;random
220000;1000000;10;2873.570000;287.357000;155.930500;130.909300;130.909300;1559.305000;1309.093000;5.172000;5.342422;random
225000;1000000;10;3165.373000;316.537300;174.626000;141.366700;141.366700;1746.260000;1413.667000;5.446000;5.352182;random
230000;1000000;10;3432.294000;343.229400;189.961800;152.697300;152.697300;1899.618000;1526.973000;5.703000;5.361728;random
235000;1000000;10;3138.569000;313.856900;170.146500;143.129700;143.129700;1701.465000;1431.297000;5.807000;5.371068;random
240000;1000000;10;3183.419000;318.341900;175.444600;142.335500;142.335500;1754.446000;1423.355000;5.618000;5.380211;random
245000;1000000;10;3267.500000;326.750000;178.314900;147.879300;147.879300;1783.149000;1478.793000;5.558000;5.389166;random
250000;1000000;10;3364.583000;336.458300;185.372400;150.510500;150.510500;1853.724000;1505.105000;5.754000;5.397940;random
255000;1000000;10;3484.271000;348.427100;193.227100;154.598000;154.598000;1932.271000;1545.980000;6.020000;5.406540;random
260000;1000000;10;3342.672000;334.267200;184.392100;149.269700;149.269700;1843.921000;1492.697000;6.054000;5.414973;random
265000;1000000;10;3320.528000;332.052800;183.031300;148.424100;148.424100;1830.313000;1484.241000;5.974000;5.423246;random
270000;1000000;10;3485.939000;348.593900;190.521200;157.442000;157.442000;1905.212000;1574.420000;6.307000;5.431364;random
275000;1000000;10;3607.190000;360.719000;193.500500;166.591000;166.591000;1935.005000;1665.910000;6.275000;5.439332;random
280000;1000000;10;3655.000000;365.500000;197.906100;166.926400;166.926400;1979.061000;1669.264000;6.675000;5.447158;random
285000;1000000;10;3824.240000;382.424000;206.233100;175.521600;175.521600;2062.331000;1755.216000;6.693000;5.454845;random
290000;1000000;10;3963.587000;396.358700;212.606500;183.083300;183.083300;2126.065000;1830.833000;6.689000;5.462398;random
295000;1000000;10;3850.725000;385.072500;210.198700;174.180100;174.180100;2101.987000;1741.801000;6.937000;5.469822;random
300000;1000000;10;4040.825000;404.082500;217.574800;185.801300;185.801300;2175.748000;1858.013000;7.064000;5.477121;random
305000;1000000;10;4061.970000;406.197000;222.415500;183.094900;183.094900;2224.155000;1830.949000;6.866000;5.484300;random
310000;1000000;10;4136.055000;413.605500;226.335000;186.558400;186.558400;2263.350000;1865.584000;7.121000;5.491362;random
315000;1000000;10;4119.512000;411.951200;224.161000;187.065000;187.065000;2241.610000;1870.650000;7.252000;5.498311;random
320000;1000000;10;4378.498000;437.849800;237.423400;199.672600;199.672600;2374.234000;1996.726000;7.538000;5.505150;random
325000;1000000;10;4416.661000;441.666100;242.000400;198.919600;198.919600;2420.004000;1989.196000;7.461000;5.511883;random
330000;1000000;10;4454.365000;445.436500;241.358900;203.355000;203.355000;2413.589000;2033.550000;7.226000;5.518514;random
335000;1000000;10;4523.499000;452.349900;245.904500;205.681600;205.681600;2459.045000;2056.816000;7.638000;5.525045;random
340000;1000000;10;4902.428000;490.242800;261.447700;228.000400;228.000400;2614.477000;2280.004000;7.947000;5.531479;random
345000;1000000;10;5021.831000;502.183100;272.393800;229.002100;229.002100;2723.938000;2290.021000;7.872000;5.537819;random
350000;1000000;10;4846.783000;484.678300;264.243100;219.654400;219.654400;2642.431000;2196.544000;7.808000;5.544068;random
355000;1000000;10;4938.638000;493.863800;267.550900;225.505600;225.505600;2675.509000;2255.056000;8.073000;5.550228;random
360000;1000000;10;5037.299000;503.729900;271.718800;231.224500;231.224500;2717.188000;2312.245000;7.866000;5.556303;random
365000;1000000;10;5102.538000;510.253800;275.572300;233.857100;233.857100;2755.723000;2338.571000;8.244000;5.562293;random
370000;1000000;10;5154.487000;515.448700;278.843200;235.802400;235.802400;2788.432000;2358.024000;8.031000;5.568202;random
375000;1000000;10;5372.469000;537.246900;291.633000;244.797600;244.797600;2916.330000;2447.976000;8.163000;5.574031;random
380000;1000000;10;5471.509000;547.150900;295.320600;250.991300;250.991300;2953.206000;2509.913000;8.390000;5.579783;random
385000;1000000;10;5593.647000;559.364700;304.615900;253.854900;253.854900;3046.159000;2538.549000;8.939000;5.585461;random
390000;1000000;10;5610.975000;561.097500;303.719200;256.391200;256.391200;3037.192000;2563.912000;9.871000;5.591064;random
395000;1000000;10;6218.807000;621.880700;340.410100;280.504700;280.504700;3404.101000;2805.047000;9.659000;5.596597;random
400000;1000000;10;5749.621000;574.962100;310.442500;263.579000;263.579000;3104.425000;2635.790000;9.406000;5.602060;random
405000;1000000;10;6135.786000;613.578600;333.298100;279.368200;279.368200;3332.981000;2793.682000;9.123000;5.607455;random
410000;1000000;10;6366.467000;636.646700;345.117400;290.556400;290.556400;3451.174000;2905.564000;9.729000;5.612784;random
415000;1000000;10;6260.629000;626.062900;343.670500;281.416000;281.416000;3436.705000;2814.160000;9.764000;5.618048;random
420000;1000000;10;6092.114000;609.211400;327.422400;280.848500;280.848500;3274.224000;2808.485000;9.405000;5.623250;random
425000;1000000;10;6636.523000;663.652300;361.039700;301.587200;301.587200;3610.397000;3015.872000;10.254000;5.628389;random
430000;1000000;10;6391.817000;639.181700;343.860500;294.323600;294.323600;3438.605000;2943.236000;9.976000;5.633469;random
435000;1000000;10;6573.124000;657.312400;353.608700;302.698200;302.698200;3536.087000;3026.982000;10.055000;5.638489;random
440000;1000000;10;6453.899000;645.389900;348.542700;295.756300;295.756300;3485.427000;2957.563000;10.909000;5.643453;random
445000;1000000;10;6559.298000;655.929800;353.168800;301.730400;301.730400;3531.688000;3017.304000;10.306000;5.648360;random
450000;1000000;10;6717.134000;671.713400;363.053000;307.627600;307.627600;3630.530000;3076.276000;10.328000;5.653213;random
455000;1000000;10;7050.568000;705.056800;376.329300;327.651500;327.651500;3763.293000;3276.515000;10.760000;5.658011;random
460000;1000000;10;7425.395000;742.539500;404.241000;337.192800;337.192800;4042.410000;3371.928000;11.057000;5.662758;random
465000;1000000;10;7816.817000;781.681700;433.109600;347.476800;347.476800;4331.096000;3474.768000;10.953000;5.667453;random
470000;1000000;10;7261.771000;726.177100;390.837500;334.255100;334.255100;3908.375000;3342.551000;10.845000;5.672098;random
475000;1000000;10;7151.874000;715.187400;384.028800;330.062000;330.062000;3840.288000;3300.620000;10.966000;5.676693;random
480000;1000000;10;7284.063000;728.406300;391.270600;336.043800;336.043800;3912.706000;3360.438000;10.919000;5.681241;random
485000;1000000;10;7816.167000;781.616700;424.568100;355.915000;355.915000;4245.681000;3559.150000;11.336000;5.685742;random
490000;1000000;10;7521.974000;752.197400;406.517300;344.544500;344.544500;4065.173000;3445.445000;11.356000;5.690196;random
495000;1000000;10;7649.531000;764.953100;410.069400;353.729300;353.729300;4100.694000;3537.293000;11.544000;5.694605;random
500000;1000000;10;8089.850000;808.985000;433.970600;373.817100;373.817100;4339.706000;3738.171000;11.973000;5.698970;random
505000;1000000;10;7706.611000;770.661100;415.289200;354.193500;354.193500;4152.892000;3541.935000;11.784000;5.703291;random
510000;1000000;10;8059.519000;805.951900;430.802900;373.968600;373.968600;4308.029000;3739.686000;11.804000;5.707570;random
515000;1000000;10;8009.711000;800.971100;430.305200;369.518200;369.518200;4303.052000;3695.182000;11.477000;5.711807;random
520000;1000000;10;8147.657000;814.765700;439.474100;374.121000;374.121000;4394.741000;3741.210000;11.706000;5.716003;random
525000;1000000;10;8222.298000;822.229800;440.085400;380.919000;380.919000;4400.854000;3809.190000;12.254000;5.720160;random
530000;1000000;10;8541.433000;854.143300;456.130000;396.811900;396.811900;4561.300000;3968.119000;12.014000;5.724276;random
535000;1000000;10;8551.508000;855.150800;460.375000;393.553600;393.553600;4603.750000;3935.536000;12.222000;5.728354;random
540000;1000000;10;8485.540000;848.554000;453.043600;394.262300;394.262300;4530.436000;3942.623000;12.481000;5.732394;random
545000;1000000;10;8516.987000;851.698700;455.111000;395.361800;395.361800;4551.110000;3953.618000;12.259000;5.736396;random
550000;1000000;10;8741.941000;874.194100;469.643100;403.274100;403.274100;4696.431000;4032.741000;12.769000;5.740363;random
555000;1000000;10;9247.614000;924.761400;499.920400;423.552700;423.552700;4999.204000;4235.527000;12.883000;5.744293;random
560000;1000000;10;9365.386000;936.538600;506.579100;428.674700;428.674700;5065.791000;4286.747000;12.848000;5.748188;random
565000;1000000;10;9361.687000;936.168700;501.949600;432.916100;432.916100;5019.496000;4329.161000;13.030000;5.752048;random
570000;1000000;10;9236.182000;923.618200;495.790900;426.553600;426.553600;4957.909000;4265.536000;12.737000;5.755875;random
575000;1000000;10;9208.985000;920.898500;495.897200;423.718000;423.718000;4958.972000;4237.180000;12.833000;5.759668;random
580000;1000000;10;9442.502000;944.250200;507.042600;435.884900;435.884900;5070.426000;4358.849000;13.227000;5.763428;random
585000;1000000;10;9338.171000;933.817100;502.583800;429.864400;429.864400;5025.838000;4298.644000;13.689000;5.767156;random
590000;1000000;10;9580.313000;958.031300;513.786700;442.910900;442.910900;5137.867000;4429.109000;13.337000;5.770852;random
595000;1000000;10;9759.355000;975.935500;524.880700;449.702100;449.702100;5248.807000;4497.021000;13.527000;5.774517;random
600000;1000000;10;9667.203000;966.720300;523.372000;442.015900;442.015900;5233.720000;4420.159000;13.324000;5.778151;random
605000;1000000;10;9673.017000;967.301700;518.344100;447.634500;447.634500;5183.441000;4476.345000;13.231000;5.781755;random
610000;1000000;10;9781.963000;978.196300;522.379800;454.435700;454.435700;5223.798000;4544.357000;13.808000;5.785330;random
615000;1000000;10;10012.973000;1001.297300;536.652600;463.227800;463.227800;5366.526000;4632.278000;14.169000;5.788875;random
620000;1000000;10;10082.880000;1008.288000;541.619100;465.307600;465.307600;5416.191000;4653.076000;13.613000;5.792392;random
625000;1000000;10;10260.808000;1026.080800;549.368800;475.292900;475.292900;5493.688000;4752.929000;14.191000;5.795880;random
630000;1000000;10;10271.116000;1027.111600;548.978100;476.681900;476.681900;5489.781000;4766.819000;14.516000;5.799341;random
635000;1000000;10;10334.828000;1033.482800;551.476000;480.567200;480.567200;5514.760000;4805.672000;14.396000;5.802774;random
640000;1000000;10;10478.290000;1047.829000;559.740300;486.639200;486.639200;5597.403000;4866.392000;14.495000;5.806180;random
645000;1000000;10;10392.609000;1039.260900;553.483100;484.334100;484.334100;5534.831000;4843.341000;14.437000;5.809560;random
650000;1000000;10;10989.176000;1098.917600;586.771200;510.678200;510.678200;5867.712000;5106.782000;14.682000;5.812913;random
655000;1000000;10;10902.171000;1090.217100;584.418600;504.299000;504.299000;5844.186000;5042.990000;14.995000;5.816241;random
660000;1000000;10;11007.661000;1100.766100;588.167600;511.075000;511.075000;5881.676000;5110.750000;15.235000;5.819544;random
665000;1000000;10;11054.189000;1105.418900;592.239300;511.702400;511.702400;5922.393000;5117.024000;14.772000;5.822822;random
670000;1000000;10;11361.915000;1136.191500;604.066200;530.602900;530.602900;6040.662000;5306.029000;15.224000;5.826075;random
675000;1000000;10;11356.011000;1135.601100;607.738900;526.289900;526.289900;6077.389000;5262.899000;15.723000;5.829304;random
680000;1000000;10;11707.194000;1170.719400;626.135400;543.004200;543.004200;6261.354000;5430.042000;15.798000;5.832509;random
685000;1000000;10;11611.138000;1161.113800;619.211100;540.337400;540.337400;6192.111000;5403.374000;15.653000;5.835690;random
690000;1000000;10;11693.393000;1169.339300;624.571100;543.138300;543.138300;6245.711000;5431.383000;16.299000;5.838849;random
695000;1000000;10;12041.366000;1204.136600;643.680200;558.862700;558.862700;6436.802000;5588.627000;15.937000;5.841985;random
700000;1000000;10;11924.646000;1192.464600;643.427000;547.470800;547.470800;6434.270000;5474.708000;15.668000;5.845098;random
705000;1000000;10;11898.929000;1189.892900;634.462200;553.870100;553.870100;6344.622000;5538.701000;15.606000;5.848189;random
710000;1000000;10;12132.099000;1213.209900;645.048700;566.533600;566.533600;6450.487000;5665.336000;16.276000;5.851258;random
715000;1000000;10;12447.115000;1244.711500;663.781600;579.272300;579.272300;6637.816000;5792.723000;16.576000;5.854306;random
720000;1000000;10;12747.647000;1274.764700;678.168500;594.903400;594.903400;6781.685000;5949.034000;16.928000;5.857333;random
725000;1000000;10;13510.775000;1351.077500;720.703300;628.624000;628.624000;7207.033000;6286.240000;17.502000;5.860338;random
730000;1000000;10;13061.922000;1306.192200;689.443000;614.935100;614.935100;6894.430000;6149.351000;18.141000;5.863323;random
735000;1000000;10;13249.824000;1324.982400;706.568000;616.654400;616.654400;7065.680000;6166.544000;17.600000;5.866287;random
740000;1000000;10;12950.112000;1295.011200;700.770800;592.556500;592.556500;7007.708000;5925.565000;16.839000;5.869232;random
745000;1000000;10;13102.163000;1310.216300;690.247100;618.263100;618.263100;6902.471000;6182.631000;17.061000;5.872156;random
750000;1000000;10;13973.334000;1397.333400;744.992600;650.429400;650.429400;7449.926000;6504.294000;19.114000;5.875061;random
755000;1000000;10;13393.296000;1339.329600;714.847200;622.694900;622.694900;7148.472000;6226.949000;17.875000;5.877947;random
760000;1000000;10;13203.574000;1320.357400;702.225300;616.330900;616.330900;7022.253000;6163.309000;18.012000;5.880814;random
765000;1000000;10;13421.322000;1342.132200;716.181200;624.163000;624.163000;7161.812000;6241.630000;17.880000;5.883661;random
770000;1000000;10;14860.602000;1486.060200;784.860400;699.269400;699.269400;7848.604000;6992.694000;19.304000;5.886491;random
775000;1000000;10;16000.622000;1600.062200;853.547700;744.371000;744.371000;8535.477000;7443.710000;21.435000;5.889302;random
780000;1000000;10;14488.666000;1448.866600;762.059200;684.947100;684.947100;7620.592000;6849.471000;18.603000;5.892095;random
785000;1000000;10;14282.977000;1428.297700;768.304700;658.112900;658.112900;7683.047000;6581.129000;18.801000;5.894870;random
790000;1000000;10;14318.944000;1431.894400;770.472000;659.551800;659.551800;7704.720000;6595.518000;18.706000;5.897627;random
795000;1000000;10;14533.845000;1453.384500;771.733300;679.815300;679.815300;7717.333000;6798.153000;18.359000;5.900367;random
800000;1000000;10;15254.922000;1525.492200;805.733900;717.823500;717.823500;8057.339000;7178.235000;19.348000;5.903090;random
805000;1000000;10;15056.420000;1505.642000;799.049500;704.695300;704.695300;7990.495000;7046.953000;18.972000;5.905796;random
810000;1000000;10;14943.028000;1494.302800;784.733200;707.653300;707.653300;7847.332000;7076.533000;19.163000;5.908485;random
815000;1000000;10;14825.995000;1482.599500;792.312700;688.425600;688.425600;7923.127000;6884.256000;18.612000;5.911158;random
820000;1000000;10;14232.378000;1423.237800;754.406800;666.901100;666.901100;7544.068000;6669.011000;19.299000;5.913814;random
825000;1000000;10;15115.261000;1511.526100;799.521000;710.044400;710.044400;7995.210000;7100.444000;19.607000;5.916454;random
830000;1000000;10;14263.775000;1426.377500;763.115500;661.417900;661.417900;7631.155000;6614.179000;18.441000;5.919078;random
835000;1000000;10;14373.444000;1437.344400;757.121600;678.398600;678.398600;7571.216000;6783.986000;18.242000;5.921687;random
840000;1000000;10;14838.966000;1483.896600;783.831200;698.163100;698.163100;7838.312000;6981.631000;19.023000;5.924279;random
845000;1000000;10;14420.715000;1442.071500;766.058300;674.046500;674.046500;7660.583000;6740.465000;19.667000;5.926857;random
850000;1000000;10;14505.770000;1450.577000;766.823200;681.911300;681.911300;7668.232000;6819.113000;18.425000;5.929419;random
855000;1000000;10;14554.024000;1455.402400;773.206700;680.321000;680.321000;7732.067000;6803.210000;18.747000;5.931966;random
860000;1000000;10;14436.453000;1443.645300;763.010700;678.745300;678.745300;7630.107000;6787.453000;18.893000;5.934498;random
865000;1000000;10;14575.187000;1457.518700;769.446900;686.113500;686.113500;7694.469000;6861.135000;19.583000;5.937016;random
870000;1000000;10;14577.231000;1457.723100;769.598000;686.196100;686.196100;7695.980000;6861.961000;19.290000;5.939519;random
875000;1000000;10;15082.974000;1508.297400;799.985500;706.375900;706.375900;7999.855000;7063.759000;19.360000;5.942008;random
880000;1000000;10;15290.934000;1529.093400;802.418700;724.658300;724.658300;8024.187000;7246.583000;20.164000;5.944483;random
885000;1000000;10;15152.656000;1515.265600;801.571100;711.739400;711.739400;8015.711000;7117.394000;19.551000;5.946943;random
890000;1000000;10;15035.395000;1503.539500;799.555500;701.906500;701.906500;7995.555000;7019.065000;20.775000;5.949390;random
895000;1000000;10;15302.239000;1530.223900;803.405500;724.856600;724.856600;8034.055000;7248.566000;19.618000;5.951823;random
900000;1000000;10;15192.203000;1519.220300;804.228300;712.809700;712.809700;8042.283000;7128.097000;21.823000;5.954243;random
905000;1000000;10;15124.282000;1512.428200;798.273900;712.177400;712.177400;7982.739000;7121.774000;19.769000;5.956649;random
910000;1000000;10;17144.479000;1714.447900;913.629100;798.664600;798.664600;9136.291000;7986.646000;21.542000;5.959042;random
915000;1000000;10;16213.911000;1621.391100;868.414600;750.907500;750.907500;8684.146000;7509.075000;20.690000;5.961421;random
920000;1000000;10;15792.273000;1579.227300;833.025400;744.060000;744.060000;8330.254000;7440.600000;21.419000;5.963788;random
925000;1000000;10;18264.100000;1826.410000;963.110900;860.979700;860.979700;9631.109000;8609.797000;23.194000;5.966142;random
930000;1000000;10;18764.039000;1876.403900;997.289900;876.785800;876.785800;9972.899000;8767.858000;23.282000;5.968483;random
935000;1000000;10;18216.277000;1821.627700;991.593900;827.764800;827.764800;9915.939000;8277.648000;22.690000;5.970812;random
940000;1000000;10;16960.139000;1696.013900;893.383800;800.471500;800.471500;8933.838000;8004.715000;21.586000;5.973128;random
945000;1000000;10;18844.548000;1884.454800;1003.604100;878.581000;878.581000;10036.041000;8785.810000;22.697000;5.975432;random
950000;1000000;10;17660.070000;1766.007000;966.669300;797.165200;797.165200;9666.693000;7971.652000;21.725000;5.977724;random
955000;1000000;10;18458.999000;1845.899900;987.535300;856.118500;856.118500;9875.353000;8561.185000;22.461000;5.980003;random
960000;1000000;10;18164.626000;1816.462600;962.482500;851.808100;851.808100;9624.825000;8518.081000;21.720000;5.982271;random
965000;1000000;10;17635.266000;1763.526600;940.900200;820.346500;820.346500;9409.002000;8203.465000;22.799000;5.984528;random
970000;1000000;10;17838.902000;1783.890200;942.258900;839.375500;839.375500;9422.589000;8393.755000;22.558000;5.986772;random
975000;1000000;10;17430.810000;1743.081000;934.822000;806.115700;806.115700;9348.220000;8061.157000;21.433000;5.989005;random
980000;1000000;10;17662.169000;1766.216900;932.620300;831.336300;831.336300;9326.203000;8313.363000;22.603000;5.991226;random
985000;1000000;10;17838.707000;1783.870700;942.428300;839.177000;839.177000;9424.283000;8391.770000;22.654000;5.993436;random
990000;1000000;10;19443.812000;1944.381200;1032.386800;909.532900;909.532900;10323.868000;9095.329000;24.615000;5.995635;random
995000;1000000;10;19985.336000;1998.533600;1064.553100;931.457500;931.457500;10645.531000;9314.575000;25.230000;5.997823;random
1000000;1000000;10;18224.237000;1822.423700;958.631600;861.466400;861.466400;9586.316000;8614.664000;23.257000;6.000000;random

