nodes;RANDOM_MAX;iterations;total_time;average_time;average_time_insert;average_time_search;average_time_delete;total_time_insert;total_time_search;total_time_delete;Olog(n)
335000;1000000;10;5621.803000;562.180300;188.606100;179.351200;194.223000;1886.061000;1793.512000;1942.230000;5.525045
340000;1000000;10;5730.736000;573.073600;196.828700;184.740200;191.504700;1968.287000;1847.402000;1915.047000;5.531479
345000;1000000;10;5934.935000;593.493500;205.047500;188.391200;200.054800;2050.475000;1883.912000;2000.548000;5.537819
350000;1000000;10;6022.542000;602.254200;205.562700;194.458000;202.233500;2055.627000;1944.580000;2022.335000;5.544068
355000;1000000;10;6129.130000;612.913000;209.801200;195.589400;207.522400;2098.012000;1955.894000;2075.224000;5.550228
360000;1000000;10;6141.714000;614.171400;210.145400;197.080100;206.945900;2101.454000;1970.801000;2069.459000;5.556303
365000;1000000;10;6744.746000;674.474600;235.793700;212.413200;226.267700;2357.937000;2124.132000;2262.677000;5.562293
370000;1000000;10;7300.788000;730.078800;249.506800;229.396000;251.176000;2495.068000;2293.960000;2511.760000;5.568202
375000;1000000;10;7108.544000;710.854400;242.047700;234.008700;234.798000;2420.477000;2340.087000;2347.980000;5.574031
380000;1000000;10;7219.610000;721.961000;241.885700;239.388900;240.686400;2418.857000;2393.889000;2406.864000;5.579783
385000;1000000;10;7623.986000;762.398600;267.773700;242.555800;252.069100;2677.737000;2425.558000;2520.691000;5.585461
390000;1000000;10;7978.193000;797.819300;273.402000;251.598300;272.819000;2734.020000;2515.983000;2728.190000;5.591064
395000;1000000;10;8393.883000;839.388300;281.451400;271.219500;286.717400;2814.514000;2712.195000;2867.174000;5.596597
400000;1000000;10;7779.795000;777.979500;274.351300;245.381700;258.246500;2743.513000;2453.817000;2582.465000;5.602060
405000;1000000;10;7897.510000;789.751000;270.965400;241.666100;277.119500;2709.654000;2416.661000;2771.195000;5.607455
410000;1000000;10;6540.919000;654.091900;225.658900;217.423700;211.009300;2256.589000;2174.237000;2110.093000;5.612784
415000;1000000;10;7225.704000;722.570400;247.378500;231.939800;243.252100;2473.785000;2319.398000;2432.521000;5.618048
420000;1000000;10;7583.826000;758.382600;257.787400;248.712700;251.882500;2577.874000;2487.127000;2518.825000;5.623250
425000;1000000;10;7558.473000;755.847300;251.475000;249.757200;254.615100;2514.750000;2497.572000;2546.151000;5.628389
430000;1000000;10;7870.920000;787.092000;266.557800;254.974700;265.559500;2665.578000;2549.747000;2655.595000;5.633469
435000;1000000;10;8010.033000;801.003300;269.444900;261.591300;269.967100;2694.449000;2615.913000;2699.671000;5.638489
440000;1000000;10;8034.056000;803.405600;276.980800;262.650600;263.774200;2769.808000;2626.506000;2637.742000;5.643453
445000;1000000;10;8239.637000;823.963700;280.333800;266.541400;277.088500;2803.338000;2665.414000;2770.885000;5.648360
450000;1000000;10;8490.166000;849.016600;289.972100;273.688400;285.356100;2899.721000;2736.884000;2853.561000;5.653213
455000;1000000;10;8436.726000;843.672600;285.794300;272.482700;285.395600;2857.943000;2724.827000;2853.956000;5.658011
460000;1000000;10;8611.537000;861.153700;293.906700;278.298600;288.948400;2939.067000;2782.986000;2889.484000;5.662758
465000;1000000;10;8768.878000;876.887800;295.820300;286.730800;294.336700;2958.203000;2867.308000;2943.367000;5.667453
470000;1000000;10;8961.103000;896.110300;307.217900;289.084500;299.807900;3072.179000;2890.845000;2998.079000;5.672098
475000;1000000;10;9003.346000;900.334600;312.357800;285.979200;301.997600;3123.578000;2859.792000;3019.976000;5.676693
480000;1000000;10;10702.473000;1070.247300;369.811400;339.586700;360.849200;3698.114000;3395.867000;3608.492000;5.681241
485000;1000000;10;10232.308000;1023.230800;349.745300;319.764900;353.720600;3497.453000;3197.649000;3537.206000;5.685742
