nodes;RANDOM_MAX;iterations;total_time;average_time;average_time_insert;average_time_search;average_time_delete;total_time_insert;total_time_search;total_time_delete;Olog(n)
355000;1000000;10;3216.290000;321.629000;141.421100;92.890200;87.317700;1414.211000;928.902000;873.177000;5.550228
360000;1000000;10;2854.254000;285.425400;126.630000;80.970200;77.825200;1266.300000;809.702000;778.252000;5.556303
365000;1000000;10;2954.627000;295.462700;132.137500;83.554200;79.771000;1321.375000;835.542000;797.710000;5.562293
370000;1000000;10;2896.231000;289.623100;129.631400;81.207700;78.784000;1296.314000;812.077000;787.840000;5.568202
375000;1000000;10;2957.700000;295.770000;130.718500;83.165300;81.886200;1307.185000;831.653000;818.862000;5.574031
380000;1000000;10;3002.497000;300.249700;133.100600;84.974300;82.174800;1331.006000;849.743000;821.748000;5.579783
385000;1000000;10;2965.181000;296.518100;130.623000;84.571900;81.323200;1306.230000;845.719000;813.232000;5.585461
390000;1000000;10;3017.546000;301.754600;134.756700;85.247700;81.750200;1347.567000;852.477000;817.502000;5.591064
395000;1000000;10;3039.387000;303.938700;134.052000;87.056300;82.830400;1340.520000;870.563000;828.304000;5.596597
400000;1000000;10;3054.520000;305.452000;135.756900;86.724900;82.970200;1357.569000;867.249000;829.702000;5.602060
405000;1000000;10;3174.953000;317.495300;141.483400;89.999200;86.012700;1414.834000;899.992000;860.127000;5.607455
410000;1000000;10;3207.498000;320.749800;144.150500;89.845100;86.754200;1441.505000;898.451000;867.542000;5.612784
415000;1000000;10;3230.190000;323.019000;142.811900;90.513600;89.693500;1428.119000;905.136000;896.935000;5.618048
420000;1000000;10;3429.366000;342.936600;152.210000;98.100700;92.625900;1522.100000;981.007000;926.259000;5.623250
425000;1000000;10;3389.355000;338.935500;148.141200;98.078400;92.715900;1481.412000;980.784000;927.159000;5.628389
430000;1000000;10;3493.512000;349.351200;155.139900;100.378600;93.832700;1551.399000;1003.786000;938.327000;5.633469
435000;1000000;10;3487.506000;348.750600;156.409800;97.411100;94.929700;1564.098000;974.111000;949.297000;5.638489
440000;1000000;10;3392.612000;339.261200;148.759000;97.113800;93.388400;1487.590000;971.138000;933.884000;5.643453
445000;1000000;10;3447.838000;344.783800;150.860500;98.569800;95.353500;1508.605000;985.698000;953.535000;5.648360
450000;1000000;10;3593.302000;359.330200;155.210800;105.586600;98.532800;1552.108000;1055.866000;985.328000;5.653213
455000;1000000;10;3575.899000;357.589900;156.918400;103.105700;97.565800;1569.184000;1031.057000;975.658000;5.658011
460000;1000000;10;3609.486000;360.948600;156.112500;103.625300;101.210800;1561.125000;1036.253000;1012.108000;5.662758
465000;1000000;10;3616.605000;361.660500;158.446300;103.876000;99.338200;1584.463000;1038.760000;993.382000;5.667453
470000;1000000;10;3649.896000;364.989600;159.660200;105.387400;99.942000;1596.602000;1053.874000;999.420000;5.672098
475000;1000000;10;3685.391000;368.539100;162.827600;104.740700;100.970800;1628.276000;1047.407000;1009.708000;5.676693
480000;1000000;10;3718.473000;371.847300;165.575000;104.979300;101.293000;1655.750000;1049.793000;1012.930000;5.681241
485000;1000000;10;3712.787000;371.278700;162.933700;105.949400;102.395600;1629.337000;1059.494000;1023.956000;5.685742
490000;1000000;10;3792.087000;379.208700;167.485200;107.224500;104.499000;1674.852000;1072.245000;1044.990000;5.690196
495000;1000000;10;3778.720000;377.872000;165.994800;108.003600;103.873600;1659.948000;1080.036000;1038.736000;5.694605
500000;1000000;10;3870.037000;387.003700;172.704100;109.530800;104.768800;1727.041000;1095.308000;1047.688000;5.698970
505000;1000000;10;3977.633000;397.763300;180.273600;111.263400;106.226300;1802.736000;1112.634000;1062.263000;5.703291
510000;1000000;10;3905.828000;390.582800;172.992900;110.298300;107.291600;1729.929000;1102.983000;1072.916000;5.707570
515000;1000000;10;3926.001000;392.600100;173.727300;111.403800;107.469000;1737.273000;1114.038000;1074.690000;5.711807
520000;1000000;10;3960.089000;396.008900;175.174600;113.029800;107.804500;1751.746000;1130.298000;1078.045000;5.716003
525000;1000000;10;4084.098000;408.409800;181.916500;115.103300;111.390000;1819.165000;1151.033000;1113.900000;5.720160
530000;1000000;10;4047.190000;404.719000;178.352900;116.249300;110.116800;1783.529000;1162.493000;1101.168000;5.724276
535000;1000000;10;4205.927000;420.592700;185.705600;119.916700;114.970400;1857.056000;1199.167000;1149.704000;5.728354
540000;1000000;10;4228.607000;422.860700;186.628800;119.823900;116.408000;1866.288000;1198.239000;1164.080000;5.732394
545000;1000000;10;4334.862000;433.486200;190.976200;122.191600;120.318400;1909.762000;1221.916000;1203.184000;5.736396
550000;1000000;10;4341.895000;434.189500;193.747300;122.992100;117.450100;1937.473000;1229.921000;1174.501000;5.740363
